filename	label	start_span	end_span	text	note
casos_clinicos_cardiologia221	DISEASE	6035	6109	Acute myocardial infarction with ST-segment elevation of inferior location	
casos_clinicos_cardiologia221	DISEASE	6121	6198	Three-vessel coronary artery disease: Mid CD (ARI) 90%, mid DA 90%, distal Cx	
casos_clinicos_cardiologia221	DISEASE	6296	6317	severe mid LAD lesion	
casos_clinicos_cardiologia221	DISEASE	6319	6352	Mild left ventricular dysfunction	
casos_clinicos_cardiologia221	DISEASE	6365	6392	Peripheral arterial disease	
casos_clinicos_cardiologia221	DISEASE	6394	6418	Type 2 diabetes mellitus	
casos_clinicos_cardiologia221	DISEASE	6491	6512	Arterial hypertension	
casos_clinicos_cardiologia127	DISEASE	339	353	drug allergies	
casos_clinicos_cardiologia127	DISEASE	390	402	toxic habits	
casos_clinicos_cardiologia127	DISEASE	437	450	heart disease	
casos_clinicos_cardiologia127	DISEASE	711	748	repeated syncopes related to exercise	
casos_clinicos_cardiologia127	DISEASE	873	906	syncope with a vaso-vagal profile	
casos_clinicos_cardiologia127	DISEASE	908	915	syncope	
casos_clinicos_cardiologia127	DISEASE	1326	1333	syncope	
casos_clinicos_cardiologia127	DISEASE	1771	1807	syncope with very severe hypotension	
casos_clinicos_cardiologia127	DISEASE	2140	2164	arrhythmogenic dysplasia	
casos_clinicos_cardiologia127	DISEASE	2198	2213	Brugada type II	
casos_clinicos_cardiologia127	DISEASE	2663	2689	Chiari malformation type I	
casos_clinicos_cardiologia127	DISEASE	3110	3146	incomplete right bundle branch block	
casos_clinicos_cardiologia127	DISEASE	3991	4007	Brugada syndrome	
casos_clinicos_cardiologia127	DISEASE	4127	4141	pseudoaneurysm	
casos_clinicos_cardiologia127	DISEASE	4156	4186	fatty infiltration of the wall	
casos_clinicos_cardiologia127	DISEASE	4511	4524	hydrocephalus	
casos_clinicos_cardiologia127	DISEASE	4528	4549	intracerebral lesions	
casos_clinicos_cardiologia127	DISEASE	4582	4595	Arnold-Chiari	
casos_clinicos_cardiologia127	DISEASE	4833	4850	Recurrent syncope	
casos_clinicos_cardiologia127	DISEASE	4869	4895	Chiari malformation type I	
casos_clinicos_cardiologia21	DISEASE	238	240	IE	
casos_clinicos_cardiologia21	DISEASE	400	431	vegetations on the aortic valve	
casos_clinicos_cardiologia21	DISEASE	525	527	IE	
casos_clinicos_cardiologia21	DISEASE	611	621	alcoholism	
casos_clinicos_cardiologia21	DISEASE	639	650	intoxicated	
casos_clinicos_cardiologia21	DISEASE	655	675	rheumatoid arthritis	
casos_clinicos_cardiologia21	DISEASE	982	1013	vegetations on the aortic valve	
casos_clinicos_cardiologia21	DISEASE	1113	1132	hepato-splenomegaly	
casos_clinicos_cardiologia21	DISEASE	1289	1320	normocytic normochromic anaemia	
casos_clinicos_cardiologia21	DISEASE	1361	1377	thrombocytopenia	
casos_clinicos_cardiologia21	DISEASE	1401	1411	leukopenia	
casos_clinicos_cardiologia21	DISEASE	1938	1940	IE	
casos_clinicos_cardiologia21	DISEASE	1982	2006	intracardiac vegetations	
casos_clinicos_cardiologia21	DISEASE	2177	2188	vegetations	
casos_clinicos_cardiologia21	DISEASE	2436	2456	rheumatoid arthritis	
casos_clinicos_cardiologia21	DISEASE	4333	4349	H. capsulatum IE	
casos_clinicos_cardiologia21	DISEASE	4491	4500	infection	
casos_clinicos_cardiologia22	DISEASE	111	125	congenital VSD	
casos_clinicos_cardiologia22	DISEASE	509	531	subungual haemorrhages	
casos_clinicos_cardiologia22	DISEASE	536	548	splenomegaly	
casos_clinicos_cardiologia22	DISEASE	1007	1017	meningitis	
casos_clinicos_cardiologia22	DISEASE	1175	1201	bacterial/viral meningitis	
casos_clinicos_cardiologia22	DISEASE	1749	1793	tricuspid valve endocarditis with vegetation	
casos_clinicos_cardiologia22	DISEASE	1817	1861	VSD (diameter 3 mm) with left-to-right shunt	
casos_clinicos_cardiologia22	DISEASE	2089	2152	Vegetation on the tricuspid valve caused valvular insufficiency	
casos_clinicos_cardiologia22	DISEASE	2405	2433	mild tricuspid regurgitation	
casos_clinicos_cardiologia385	DISEASE	73	87	drug allergies	
casos_clinicos_cardiologia385	DISEASE	138	151	dyslipidaemia	
casos_clinicos_cardiologia385	DISEASE	153	162	Ex-smoker	
casos_clinicos_cardiologia385	DISEASE	185	218	Sporadic cocaine and alcohol user	
casos_clinicos_cardiologia385	DISEASE	220	256	Left frontoparietal ischaemic stroke	
casos_clinicos_cardiologia385	DISEASE	275	286	cocaine use	
casos_clinicos_cardiologia385	DISEASE	460	472	coagulopathy	
casos_clinicos_cardiologia385	DISEASE	857	889	known left frontoparietal lesion	
casos_clinicos_cardiologia385	DISEASE	1548	1568	deep vein thrombosis	
casos_clinicos_cardiologia385	DISEASE	1570	1573	DVT	
casos_clinicos_cardiologia385	DISEASE	1902	1922	conduction disorders	
casos_clinicos_cardiologia385	DISEASE	2360	2371	TROMBOPHILY	
casos_clinicos_cardiologia385	DISEASE	2579	2607	Left atrium slightly dilated	
casos_clinicos_cardiologia385	DISEASE	2879	2902	tricuspid insufficiency	
casos_clinicos_cardiologia385	DISEASE	2904	2906	TI	
casos_clinicos_cardiologia385	DISEASE	3044	3064	pericardial effusion	
casos_clinicos_cardiologia385	DISEASE	3230	3243	fibroelastoma	
casos_clinicos_cardiologia385	DISEASE	3315	3346	myocardial necrosis or fibrosis	
casos_clinicos_cardiologia385	DISEASE	3499	3507	thrombus	
casos_clinicos_cardiologia385	DISEASE	3749	3772	papillary fibroelastoma	
casos_clinicos_cardiologia385	DISEASE	4471	4488	arrhythmic events	
casos_clinicos_cardiologia385	DISEASE	4606	4629	papillary fibroelastoma	
casos_clinicos_cardiologia385	DISEASE	4745	4766	embolic complications	
casos_clinicos_cardiologia385	DISEASE	5097	5103	tumour	
casos_clinicos_cardiologia385	DISEASE	5385	5408	papillary fibroelastoma	
casos_clinicos_cardiologia385	DISEASE	5421	5461	Cardioembolic transient ischaemic attack	
casos_clinicos_cardiologia385	DISEASE	5463	5493	Mitral papillary fibroelastoma	
casos_clinicos_cardiologia581	DISEASE	151	164	heart disease	
casos_clinicos_cardiologia581	DISEASE	168	180	sudden death	
casos_clinicos_cardiologia581	DISEASE	182	184	SD	
casos_clinicos_cardiologia581	DISEASE	212	226	drug allergies	
casos_clinicos_cardiologia581	DISEASE	231	237	smoker	
casos_clinicos_cardiologia581	DISEASE	241	248	drinker	
casos_clinicos_cardiologia581	DISEASE	333	350	medical illnesses	
casos_clinicos_cardiologia581	DISEASE	1145	1157	adenopathies	
casos_clinicos_cardiologia581	DISEASE	1385	1405	venous insufficiency	
casos_clinicos_cardiologia581	DISEASE	1409	1429	deep vein thrombosis	
casos_clinicos_cardiologia581	DISEASE	1495	1512	sinus bradycardia	
casos_clinicos_cardiologia581	DISEASE	1558	1572	pre-excitation	
casos_clinicos_cardiologia581	DISEASE	2241	2264	ventricular hypertrophy	
casos_clinicos_cardiologia581	DISEASE	2548	2581	segmental contractility disorders	
casos_clinicos_cardiologia581	DISEASE	2950	2964	valvulopathies	
casos_clinicos_cardiologia581	DISEASE	3032	3039	thrombi	
casos_clinicos_cardiologia581	DISEASE	3314	3323	ischaemia	
casos_clinicos_cardiologia581	DISEASE	3368	3382	pre-excitation	
casos_clinicos_cardiologia581	DISEASE	3588	3602	pre-excitation	
casos_clinicos_cardiologia581	DISEASE	3709	3726	arrhythmic events	
casos_clinicos_cardiologia581	DISEASE	3838	3847	ischaemia	
casos_clinicos_cardiologia581	DISEASE	3849	3863	Pre-excitation	
casos_clinicos_cardiologia581	DISEASE	3969	3996	intermittent pre-excitation	
casos_clinicos_cardiologia581	DISEASE	4057	4137	left ventricle (LV) slightly dilated with marked trabeculation of the myocardium	
casos_clinicos_cardiologia581	DISEASE	5135	5143	necrosis	
casos_clinicos_cardiologia581	DISEASE	5151	5159	fibrosis	
casos_clinicos_cardiologia581	DISEASE	5173	5238	non-compaction cardiomyopathy with involvement of both ventricles	
casos_clinicos_cardiologia581	DISEASE	5281	5294	LV dilatation	
casos_clinicos_cardiologia581	DISEASE	5307	5315	fibrosis	
casos_clinicos_cardiologia581	DISEASE	6000	6061	non-dilated left ventricle but with marked hypertrabeculation	
casos_clinicos_cardiologia581	DISEASE	6284	6298	valvulopathies	
casos_clinicos_cardiologia581	DISEASE	6340	6405	non-compaction cardiomyopathy with left lateral accessory pathway	
casos_clinicos_cardiologia581	DISEASE	6549	6609	non-compaction cardiomyopathy with biventricular involvement	
casos_clinicos_cardiologia581	DISEASE	6630	6672	left ventricle, which was slightly dilated	
casos_clinicos_cardiologia581	DISEASE	7097	7105	fibrosis	
casos_clinicos_cardiologia581	DISEASE	7172	7182	arrhythmia	
casos_clinicos_cardiologia581	DISEASE	7261	7278	arrhythmic events	
casos_clinicos_cardiologia581	DISEASE	7311	7325	pre-excitation	
casos_clinicos_cardiologia581	DISEASE	7421	7435	pre-excitation	
casos_clinicos_cardiologia581	DISEASE	7527	7554	intermittent pre-excitation	
casos_clinicos_cardiologia581	DISEASE	7562	7579	arrhythmic events	
casos_clinicos_cardiologia581	DISEASE	8337	8349	tachycardias	
casos_clinicos_cardiologia581	DISEASE	8614	8628	pre-excitation	
casos_clinicos_cardiologia581	DISEASE	8712	8722	arrhythmia	
casos_clinicos_cardiologia581	DISEASE	8873	8887	pre-excitation	
casos_clinicos_cardiologia581	DISEASE	9178	9207	non-compaction cardiomyopathy	
casos_clinicos_cardiologia581	DISEASE	9339	9399	Non-compaction cardiomyopathy with biventricular involvement	
casos_clinicos_cardiologia581	DISEASE	9433	9472	Slight dilatation of the left ventricle	
casos_clinicos_cardiologia581	DISEASE	9474	9543	Left anterolateral accessory pathway with intermittent pre-excitation	
casos_clinicos_cardiologia503	DISEASE	138	144	smoker	
casos_clinicos_cardiologia503	DISEASE	176	189	dyslipidaemia	
casos_clinicos_cardiologia503	DISEASE	223	240	diabetes mellitus	
casos_clinicos_cardiologia503	DISEASE	244	265	arterial hypertension	
casos_clinicos_cardiologia503	DISEASE	1231	1241	thrombosis	
casos_clinicos_cardiologia503	DISEASE	1930	1950	mitral insufficiency	
casos_clinicos_cardiologia503	DISEASE	2015	2035	pericardial effusion	
casos_clinicos_cardiologia503	DISEASE	2216	2231	Bisector branch	
casos_clinicos_cardiologia503	DISEASE	2257	2279	Circumflex artery (Cx)	
casos_clinicos_cardiologia503	DISEASE	2310	2386	Right coronary artery (RCA) with severe pseudostenosis due to coronary spasm	
casos_clinicos_cardiologia503	DISEASE	2559	2606	Coronary vasospasm of the right coronary artery	
casos_clinicos_cardiologia503	DISEASE	3030	3043	dyslipidaemia	
casos_clinicos_cardiologia503	DISEASE	3048	3055	smoking	
casos_clinicos_cardiologia503	DISEASE	3101	3118	exertional angina	
casos_clinicos_cardiologia503	DISEASE	3179	3202	coronary artery disease	
casos_clinicos_cardiologia503	DISEASE	3522	3575	slight lesions in the bisector branch and proximal Cx	
casos_clinicos_cardiologia503	DISEASE	4009	4018	vasospasm	
casos_clinicos_cardiologia503	DISEASE	4115	4121	angina	
casos_clinicos_cardiologia503	DISEASE	4296	4302	angina	
casos_clinicos_cardiologia503	DISEASE	4377	4395	vasospastic angina	
casos_clinicos_cardiologia503	DISEASE	4401	4448	severe vasospasm during cardiac catheterisation	
casos_clinicos_cardiologia503	DISEASE	4599	4617	Vasospastic angina	
casos_clinicos_cardiologia503	DISEASE	4619	4681	Right coronary artery spasm triggered by catheter manipulation	
casos_clinicos_cardiologia229	DISEASE	109	123	drug allergies	
casos_clinicos_cardiologia229	DISEASE	127	139	toxic habits	
casos_clinicos_cardiologia229	DISEASE	193	240	bronchospasm related to mite and pollen allergy	
casos_clinicos_cardiologia229	DISEASE	217	240	mite and pollen allergy	
casos_clinicos_cardiologia229	DISEASE	668	702	complete right bundle branch block	
casos_clinicos_cardiologia229	DISEASE	704	708	RBBB	
casos_clinicos_cardiologia229	DISEASE	724	753	right ventricular hypertrophy	
casos_clinicos_cardiologia229	DISEASE	755	758	RVH	
casos_clinicos_cardiologia229	DISEASE	837	849	polyglobulia	
casos_clinicos_cardiologia229	DISEASE	1067	1096	severe pulmonary hypertension	
casos_clinicos_cardiologia229	DISEASE	1103	1166	moderate hypertrophy and mild dilatation of the right ventricle	
casos_clinicos_cardiologia229	DISEASE	1203	1227	patent ductus arteriosus	
casos_clinicos_cardiologia229	DISEASE	1229	1232	PDA	
casos_clinicos_cardiologia229	DISEASE	1305	1334	severe pulmonary hypertension	
casos_clinicos_cardiologia229	DISEASE	1336	1339	PHT	
casos_clinicos_cardiologia229	DISEASE	1635	1656	recurrent nerve palsy	
casos_clinicos_cardiologia229	DISEASE	1668	1680	pneumothorax	
casos_clinicos_cardiologia229	DISEASE	1706	1729	fibrosing mediastinitis	
casos_clinicos_cardiologia229	DISEASE	1905	1943	severe pulmonary arterial hypertension	
casos_clinicos_cardiologia229	DISEASE	1945	1948	PAH	
casos_clinicos_cardiologia229	DISEASE	2090	2110	reopening of the PDA	
casos_clinicos_cardiologia229	DISEASE	2107	2110	PDA	
casos_clinicos_cardiologia229	DISEASE	2205	2227	pulmonary hypertension	
casos_clinicos_cardiologia229	DISEASE	2328	2340	polyglobulia	
casos_clinicos_cardiologia229	DISEASE	2499	2521	pulmonary hypertension	
casos_clinicos_cardiologia229	DISEASE	2555	2577	pulmonary hypertension	
casos_clinicos_cardiologia229	DISEASE	2660	2679	right heart failure	
casos_clinicos_cardiologia229	DISEASE	2681	2683	HF	
casos_clinicos_cardiologia229	DISEASE	2695	2707	polyglobulia	
casos_clinicos_cardiologia229	DISEASE	2733	2771	PAWD is seen with a right-to-left flow	
casos_clinicos_cardiologia229	DISEASE	2778	2819	hypertrophic RV with moderate dysfunction	
casos_clinicos_cardiologia229	DISEASE	3060	3063	PAH	
casos_clinicos_cardiologia229	DISEASE	3099	3109	severe PAH	
casos_clinicos_cardiologia229	DISEASE	3236	3239	PAH	
casos_clinicos_cardiologia229	DISEASE	3929	3943	RV dysfunction	
casos_clinicos_cardiologia229	DISEASE	4200	4203	PAH	
casos_clinicos_cardiologia229	DISEASE	4850	4858	right HF	
casos_clinicos_cardiologia229	DISEASE	4942	4948	BCRDHH	
casos_clinicos_cardiologia229	DISEASE	4977	4980	HVD	
casos_clinicos_cardiologia229	DISEASE	6055	6079	aortic valve is bicuspid	
casos_clinicos_cardiologia229	DISEASE	6156	6176	aortic insufficiency	
casos_clinicos_cardiologia229	DISEASE	6182	6232	RV is moderately dilated and severely hypertrophic	
casos_clinicos_cardiologia229	DISEASE	6274	6302	tricuspid valve is thickened	
casos_clinicos_cardiologia229	DISEASE	6563	6593	Dilated pulmonary artery trunk	
casos_clinicos_cardiologia229	DISEASE	6607	6613	ductus	
casos_clinicos_cardiologia229	DISEASE	6952	6974	pulmonary hypertension	
casos_clinicos_cardiologia229	DISEASE	7043	7046	PAH	
casos_clinicos_cardiologia229	DISEASE	7320	7329	phlebitis	
casos_clinicos_cardiologia229	DISEASE	7830	7877	Severe residual pulmonary arterial hypertension	
casos_clinicos_cardiologia229	DISEASE	7830	7892	Severe residual pulmonary arterial hypertension after surgery.	
casos_clinicos_cardiologia229	DISEASE	7904	7928	patent ductus arteriosus	
casos_clinicos_cardiologia229	DISEASE	7987	8010	Fibrosing mediastinitis	
casos_clinicos_cardiologia131	DISEASE	285	294	allergies	
casos_clinicos_cardiologia131	DISEASE	307	309	DM	
casos_clinicos_cardiologia131	DISEASE	311	314	AHT	
casos_clinicos_cardiologia131	DISEASE	316	329	dyslipidaemia	
casos_clinicos_cardiologia131	DISEASE	333	354	hypertriglyceridaemia	
casos_clinicos_cardiologia131	DISEASE	356	365	Ex-smoker	
casos_clinicos_cardiologia131	DISEASE	395	409	Hypothyroidism	
casos_clinicos_cardiologia131	DISEASE	437	456	Depressive syndrome	
casos_clinicos_cardiologia131	DISEASE	556	569	heart disease	
casos_clinicos_cardiologia131	DISEASE	617	640	ischaemic heart disease	
casos_clinicos_cardiologia131	DISEASE	692	716	cardiovascular pathology	
casos_clinicos_cardiologia131	DISEASE	737	739	DM	
casos_clinicos_cardiologia131	DISEASE	792	799	syncope	
casos_clinicos_cardiologia131	DISEASE	803	815	sudden death	
casos_clinicos_cardiologia131	DISEASE	1617	1630	heart failure	
casos_clinicos_cardiologia131	DISEASE	1691	1708	syncopal episodes	
casos_clinicos_cardiologia131	DISEASE	2434	2441	hernias	
casos_clinicos_cardiologia131	DISEASE	3693	3729	hypertrophy of the ventricular walls	
casos_clinicos_cardiologia131	DISEASE	3807	3827	pericardial effusion	
casos_clinicos_cardiologia131	DISEASE	3888	3920	LAD artery: Significant stenosis	
casos_clinicos_cardiologia131	DISEASE	4380	4444	Disease of a vessel with short stenosis of 75% in the middle LAD	
casos_clinicos_cardiologia131	DISEASE	5011	5036	ventricular extrasystoles	
casos_clinicos_cardiologia131	DISEASE	5131	5150	haemodynamic angina	
casos_clinicos_cardiologia131	DISEASE	5183	5200	sinus bradycardia	
casos_clinicos_cardiologia131	DISEASE	5216	5236	ventricular bigeminy	
casos_clinicos_cardiologia131	DISEASE	5261	5298	non-sustained ventricular tachycardia	
casos_clinicos_cardiologia131	DISEASE	5835	5852	arrhythmic events	
casos_clinicos_cardiologia131	DISEASE	5928	5951	ventricular tachycardia	
casos_clinicos_cardiologia131	DISEASE	6134	6144	arrhythmia	
casos_clinicos_cardiologia131	DISEASE	6359	6376	arrhythmic events	
casos_clinicos_cardiologia131	DISEASE	6507	6531	structural heart disease	
casos_clinicos_cardiologia131	DISEASE	6637	6713	significant stenosis in the middle portion of the anterior descending artery	
casos_clinicos_cardiologia131	DISEASE	6925	6950	ventricular extrasystoles	
casos_clinicos_cardiologia131	DISEASE	6994	7007	dyslipidaemia	
casos_clinicos_cardiologia131	DISEASE	7121	7135	hypothyroidism	
casos_clinicos_cardiologia131	DISEASE	7353	7368	Unstable angina	
casos_clinicos_cardiologia131	DISEASE	7371	7408	Non-sustained ventricular tachycardia	
casos_clinicos_cardiologia131	DISEASE	7411	7470	Significant lesion in the middle anterior descending artery	
casos_clinicos_cardiologia238	DISEASE	84	96	Hypertensive	
casos_clinicos_cardiologia238	DISEASE	101	107	smoker	
casos_clinicos_cardiologia238	DISEASE	120	127	syncope	
casos_clinicos_cardiologia238	DISEASE	193	196	CHF	
casos_clinicos_cardiologia238	DISEASE	592	609	syncopal episodes	
casos_clinicos_cardiologia238	DISEASE	713	740	trauma to the jaw and mouth	
casos_clinicos_cardiologia238	DISEASE	1092	1105	heart failure	
casos_clinicos_cardiologia238	DISEASE	1633	1649	Pectus excavatum	
casos_clinicos_cardiologia238	DISEASE	1997	2030	mediastinal or hilar adenopathies	
casos_clinicos_cardiologia238	DISEASE	2102	2118	pleural effusion	
casos_clinicos_cardiologia238	DISEASE	2313	2341	right ventricular dilatation	
casos_clinicos_cardiologia238	DISEASE	2420	2448	Dilated right ventricle (RV)	
